mg,bp_rp
4.351839968019108,1.1402731
4.684350479333419,1.2363825
4.96214385428147,1.3257322
4.687139509536303,1.3610849
2.9775471381116603,0.89852333
8.988746777105597,2.4140444
8.197236391272153,2.0047083
5.901154476039073,1.3732061
8.969572260259088,2.3425484
8.889497945418054,2.482193
4.052901318335888,0.8511133
9.01646874509435,2.3865948
8.403464060228501,1.9819326
9.421300657771294,2.369957
4.041903477177545,1.1661797
9.132042762602488,2.2112083
6.089085648804936,1.3139706
3.883087654799297,1.2030945
6.3990490420588095,1.5036211
6.184950578496718,1.4658546
7.9880754665995575,1.9559059
3.2340197945029097,1.6256208
7.75839684530607,1.867836
5.035348388306188,1.1782923
5.7694867500864095,1.2902613
5.453314944264736,1.2534037
4.315864464540674,1.2334299
5.713730982199342,1.2792377
9.04119594533137,2.3256083
9.92755688970433,2.5434399
4.220535640288356,1.0466251
5.127305132361338,1.313427
5.696968375313842,1.2982168
5.931885842188047,1.5985861
5.290727747119828,1.2608862
9.013313596730598,2.566183
3.6378404082553626,1.0786858
8.024823332993495,1.9876137
3.766008726522214,1.1038542
4.3144865357535895,1.2883072
3.9207667195625753,1.2411909
4.180661107328364,1.0871277
6.2331075563150975,1.449686
4.834266690338049,1.2696629
4.329783951327359,1.2197552
6.737771362016694,1.5709057
7.917651593712268,1.9181767
3.800977112250729,1.196621
7.021625343368719,1.4742212
7.768217346624848,1.8440647
7.216812718534683,1.6909151
4.640845921249612,1.2781487
2.4373401461693565,1.5120506
6.862488624795393,1.5593481
8.526903856640068,2.2475376
4.361552566571607,1.2442961
9.860787141689656,2.6629314
5.682247794625209,1.3315096
4.598982986398076,1.1896658
5.031483587493556,1.3204298
5.597117297943312,1.315629
7.294906065091681,1.7937403
9.085608151659166,2.3321657
2.9405014836685286,1.6477804
10.92521368827062,2.8514442
4.739339357952899,1.3020964
3.038237769902686,0.8238287
6.092097899621773,1.4735861
4.642742480916766,1.3919401
7.976824198392855,2.0031023
10.087153495292206,2.78409
6.3328836745372,1.6538696
4.542228562595058,1.1573095
5.65299825404168,1.340868
4.1583750635090535,1.2046928
4.558117927824716,1.4263039
5.492581079537517,1.3637667
6.604099449614761,1.5394058
2.4096943491316445,1.0302839
10.737240178531998,2.618229
10.172137607157708,2.7519073
3.8173542515412073,1.3238668
11.070960341924476,3.0393753
4.456826859578559,1.278449
4.273295236265842,1.1361713
5.943313106666084,1.5664501
4.173616041978802,1.1096535
8.270961985889919,2.0675707
3.051073182342094,1.4586124
7.191355474695811,1.620697
4.365084146366435,1.2618694
4.63379585319702,1.5014248
8.344070151494545,1.9465199
8.474305143212725,1.8414145
9.240453986169392,2.5583582
11.717282766529927,2.9818382
4.133589206043068,1.5061455
6.468255622306895,1.4265242
11.918276197287916,3.0054073
8.722625259744575,2.3813782
5.420264059391917,1.2787533
-0.33867670756321644,1.9100599
3.4595626780840885,1.16364
8.395702044570854,2.1896343
4.08491091679039,1.5379801
4.842566811544446,1.1883049
5.974701512949851,1.3402662
8.039371614519407,1.9532442
9.492321183752267,2.8539238
10.073336827518354,1.945262
4.869104119599026,1.0924816
6.460240748099292,1.4927597
10.084536613714668,2.5422306
5.77223214636013,1.3151608
1.228180663478632,1.6652632
7.31432822507092,1.7693005
7.497666050377596,1.7559252
5.875161429570957,1.2425976
3.1825958029301447,1.0339518
5.947240533635126,1.4307566
10.555591991130726,2.8390694
4.246990127470617,1.437355
4.984192463434114,1.1843863
4.570181886562414,1.1849222
10.485710540731176,2.4485931
3.5135831579767363,1.317399
5.673409234561728,1.2812109
4.352119349209286,1.2936945
6.270237356102545,1.3801498
6.3178039126444325,1.453536
13.439698073871831,0.5402756
7.686800044192115,1.9220543
8.422402636001753,1.9670334
7.458579121579255,1.7194214
7.407423987931406,1.8156576
5.865652355341378,1.3166046
8.978512780313892,2.1569786
4.412638337774013,1.1169691
10.292887884482596,2.812811
10.006974485057789,2.5882359
1.6175136001455446,1.5435171
4.451503077975451,1.1950779
9.538216587143388,2.543149
8.257767087400449,1.9977922
4.357309313456836,1.1230764
5.442128304490666,1.301939
8.29575708061855,2.1897306
6.766817823736108,1.6403046
5.845147839996514,1.3290901
6.193490712516571,1.3422546
3.884383384416404,1.062067
4.026745023569028,1.1954012
9.24540634209053,2.2639923
4.484856150993554,1.2518702
4.173370499632453,1.168582
5.478729535592333,1.369709
4.260452743412262,1.0406713
5.604342381724678,1.3647699
12.467296480708445,2.7803574
8.083461071030698,2.1071196
4.7182644473322135,1.1981115
11.286850385615065,3.4149609
5.6247083335658505,1.2689791
5.385744532854476,1.3041525
9.323089039811023,2.6077347
4.939990260662192,1.2060642
6.868098180547747,2.3392076
8.051799499076527,1.949194
5.734480236775923,1.351738
7.714460442603272,1.8874006
7.821301523435196,1.853859
3.9601531479678354,1.1287298
4.843237586725772,1.1162882
4.010369851422961,1.0144758
5.708667596626647,1.3976421
9.699784685430835,2.8272476
4.830939124206836,1.26929
5.809196397945888,1.435216
5.116986305675143,1.290762
5.10257390803169,1.279419
4.3917233184695945,1.108594
5.5920424019685235,1.2501287
7.291882705477224,1.6667471
7.62381920923557,1.8246431
6.088635099518868,1.268076
6.65281863624508,1.4191494
6.38459539195695,1.5240364
8.631678651109091,2.18299
10.991009424831894,3.1137352
5.274596427077867,1.3172159
7.392319178454411,1.6437521
6.0706676616535376,1.4266148
8.33082240291873,2.1086264
8.184978771953176,2.0202503
6.937592795996082,1.6293259
8.219393028840514,2.0363111
1.9775487858162535,1.7252884
5.102921715303948,1.2704649
5.72749796346195,1.2464666
4.198333048355618,1.2707491
6.089011787677471,1.5387354
5.833038853783915,1.1562681
4.380527665958388,0.93894196
5.919522395745222,1.4465694
10.8027999733516,2.86895
10.484689384612171,2.7136478
2.931240605591819,1.0449543
7.254873015146536,1.7443781
6.1479815300214256,1.3428392
7.3481249800690875,1.7285767
6.173314854632228,1.3395948
7.96005565310805,1.867382
4.467724202067529,1.4708223
9.368731305765195,2.3312082
8.591760685768222,2.345871
1.7584558146308336,1.7573481
4.822927892036512,1.137145
5.1752541679562025,1.2232418
5.591034862695501,1.3712521
10.19002825521661,2.7884254
6.424110678193621,1.5650816
9.55914375665753,2.3386917
6.032864735295831,1.4015799
6.57593440763614,1.5868816
4.45806207578466,1.2233601
4.2948161769167434,1.2709599
5.051402100076478,1.2118683
4.868482550150487,1.0604048
7.306176064061827,1.6934958
4.02621059085741,1.0822678
4.041836492260527,0.9928217
5.061399306724384,1.3682814
7.677173188930372,1.7840776
7.957819208766249,1.8543568
10.641977288439968,2.5809326
9.370245953817907,2.4213285
8.650562642435279,2.2264557
6.50402985958176,1.4617014
6.181535934288796,1.5699501
9.967876827092375,2.6610756
4.640283797446754,1.1508846
6.940775352917239,1.6603127
4.853851625644873,1.1683044
7.966135373225509,1.9139385
7.165005633898559,1.7396288
8.973695852596357,2.305481
10.872314222484604,2.5810585
5.01325771969173,1.2913656
2.88202048611781,1.6865501
4.619066487849016,1.5528936
5.538419091255708,1.3226395
2.134646498849172,1.6091003
5.296170515547457,1.3296633
5.259934235436903,1.3986292
7.45273468811849,1.6530399
5.4162357850347504,1.3148594
8.201322695598712,2.322136
4.61433380550856,1.2748079
6.686298337558664,1.517273
5.461476742911449,1.3365602
3.191209522381161,1.0052881
3.8236332325093993,1.0864792
4.556111105944211,1.1750355
8.990535288014243,2.4066782
11.209025259553215,3.079239
5.698997810690404,1.5662012
7.8724901270188745,1.8967056
8.438633073030523,2.2744198
3.757740567398395,1.1407118
5.776904283577316,1.3306227
5.451592967423402,1.3386011
5.569961518771752,1.470931
3.7926408407272625,1.2001591
5.773525632141499,1.2961216
6.6804488027747375,1.6705484
9.531777381745549,2.503521
10.919590398882477,2.9095592
4.575229277578131,1.213232
4.537321803870494,1.1750641
1.8622283634892618,0.4268074
7.081320316358166,1.5995073
4.58546179484992,1.1873302
9.89856762352974,2.6428804
6.070504822711193,1.4383764
2.1239223931938724,1.7749825
4.26926735042127,1.2672567
1.3146127668372838,1.6347351
5.789948734999896,1.2925339
7.387568460782752,1.701829
5.069794807817367,1.2515516
5.848601580977316,1.4920578
7.107449447136478,1.6932011
7.6361513887579875,1.594347
5.058761041295547,1.138731
4.0597077434749025,1.1757498
7.853764677850549,1.8618736
10.060341515401042,2.8715324
1.0000516922300555,1.6001577
0.7540332754990065,1.7816029
6.332553160911726,1.4721222
0.9253177708123719,1.6596975
8.600544910742244,2.0486498
7.626433518014,1.8559532
13.243600742087075,3.6732016
6.5198511985202785,1.5673218
3.8764487438799478,1.3098955
13.342290006155348,3.7817345
6.211385172177035,1.5197659
4.6297165911195,0.8295064
1.614588117820377,1.0382357
4.806147678359885,1.2875195
4.937152725810561,1.322011
10.675110747045295,-0.37547112
9.252271452245264,2.4039106
7.118807862607621,1.7776308
6.029019614266083,1.4134064
5.339470281868328,1.2709618
7.5208750989660444,1.7442999
3.5132680578127644,1.5871582
9.095084828535814,2.2125568
3.7230981795097495,1.2544565
5.927273607064034,1.2960682
7.60886765973887,2.0615854
6.6547984253706325,1.3664474
10.058344308197363,2.694622
6.518924331021278,1.5013647
7.110062302594958,1.609189
6.853522426238051,1.5824614
10.323949584783364,2.5442085
5.326845377043837,1.3386946
5.635766660074834,1.4555912
5.744068826498873,1.2138252
8.251207119872639,1.9139385
11.836338054328074,2.9645462
3.8809907680996627,0.9797039
6.130292701530884,1.3895226
7.586482270392533,1.8034201
5.896749970205461,1.2670774
4.115460408673208,1.195054
6.145962598029815,1.3873138
1.4846571383215714,1.4712372
6.295665805030374,1.386816
8.520693873502562,2.2059565
6.7295003816193635,1.5132542
8.426787028507448,2.0177813
0.23198604886748875,1.670824
6.108655131091872,1.3714981
7.989704901301689,2.1758137
5.330045704283139,1.3074379
8.793540563016421,2.1752195
7.664906431589927,1.8540897
3.8314871911186135,1.4417858
7.33027690175329,1.6167526
5.82431034697427,1.2960682
1.3750667584932188,1.5032339
9.45707251465889,2.4079723
5.227817911343372,1.4944344
6.0952611454628745,1.2345858
4.129828503275691,1.4372625
7.876992485175588,1.9619799
6.9697170257710965,1.6155605
9.887211291543874,2.605729
5.788029705868043,1.3356247
6.012037020151922,1.3042622
5.60383822883632,1.4879465
7.043037861960677,1.645359
5.72420911180215,1.3056326
5.508592137855777,1.2915888
9.212907706893954,2.215763
4.893295884426889,0.8050566
11.431646592052118,3.2975674
4.914074485501425,1.3745184
7.231851550836488,1.7928782
5.249045008738047,1.1357603
8.97491992986464,2.6586561
5.265043060629189,1.1756067
4.776463536530642,1.140625
4.77076946608493,1.1026535
5.9954658929678,1.464982
3.896768530218825,1.0809984
8.023957194469268,2.2468395
5.957530068674794,1.485467
5.181702322078209,1.0440378
4.321664696933743,1.111414
8.693441686051592,2.161604
6.319401591068768,1.4099312
7.471218818378201,1.777216
2.0856376135592125,1.6284275
3.6195626070020666,0.9952717
3.9752655460228485,1.248786
4.535430622689239,1.2330503
7.992971355456252,1.8916607
9.831626204118674,2.4730167
5.12678229511828,1.2012424
5.880717654718442,1.2682018
10.491631475312058,3.365076
7.306005462250418,1.7770939
5.9716168726119765,1.3157005
0.9382420719878191,1.5177774
6.008646376510917,1.3143692
8.585848929978525,2.2691956
7.465710582285407,1.7694044
4.026153646939656,1.2007561
5.59416767076935,1.230423
6.57955545513158,1.5268354
6.887454233283005,1.4680386
9.447277555424886,2.8527565
7.442672757659988,1.7446098
4.9219145724078395,1.1863804
6.2875924161147125,1.2449265
9.132291036011104,2.259097
7.29214251915435,1.6142521
3.527450803699173,0.89860153
5.466031242522705,1.2812166
7.120222735890479,1.5440149
2.7869464908862334,1.0355396
4.000590085137901,1.0907059
7.1453278550824955,1.6778631
5.762590919631151,1.085083
7.361595743634087,1.5681896
4.602112758097455,1.2493019
3.760349800447626,1.0528536
6.2764572842544375,1.5587339
3.9373997126196407,1.2191744
5.121607885029743,1.2910309
5.077528029244181,1.1004763
3.654687113803968,1.0210743
5.569362511168848,1.2327967
4.531983422304174,1.2663765
6.204708716601452,1.3803921
5.7551040475427815,1.4264097
1.958507413678948,1.6691198
3.4761131290425915,1.4713278
4.229429059813937,1.0754185
5.731005080605581,1.2311106
4.614271643705186,1.2205544
5.776854047653362,1.4063072
6.380227694308058,1.501831
8.791156938353069,2.2363443
3.3351942010749553,1.1478806
4.6852530212316985,1.3722887
5.825717189538322,1.374629
6.017541132595145,1.3302202
2.045935212393756,1.6398783
5.70690042538987,1.4170694
4.124063795079058,1.241025
6.6571071294664215,1.5901308
10.352713983468778,2.7207813
3.5468350083164957,1.1418753
5.603532367474688,1.3106489
3.3775711305208205,1.1474924
7.095614511515478,1.6149502
7.335210880397138,1.7736921
7.277417440965088,1.7903461
8.11443939504467,1.9734869
5.321988418246486,1.265358
4.228324470233922,1.2408142
8.33063484699938,2.1582756
8.561492296172336,2.3070831
4.1236054233961426,1.0919514
8.121258340536187,2.0409021
1.2990201805030228,1.7904682
7.187000418433787,1.7283344
9.743110453541497,2.6185837
5.015086600427413,1.2420282
6.083813292961885,1.4025812
8.434378180386005,2.0667877
7.32816003660901,1.988863
8.829805111504086,2.2261162
10.726637486252141,2.794548
5.160538160731008,1.1616707
6.34515281713508,1.6630383
4.957028752078335,1.4039011
6.4020974544070235,1.5306311
8.19499356363244,2.248642
4.957110074427959,1.2275314
8.296315231598108,2.0169525
4.649555813486241,1.1982822
10.646420367853644,2.7136755
9.793303839372712,2.716526
6.622848568270218,1.4931936
3.444120607023091,1.1534691
8.008935834846138,1.8167076
4.072405515377286,1.6388054
4.014052960966543,1.1094475
10.338502385607303,2.5675087
5.50910216575171,1.4145699
5.866068895204613,1.5145712
9.47264471975599,2.7788
7.212188381952263,1.6861763
7.505997261565849,1.837863
7.095412127105625,1.6618681
3.0886361369674677,1.5583973
6.218659642659784,1.397397
6.9411967073735745,1.5857916
3.2614096136487856,1.1569042
5.43417302577623,1.5783873
6.474322564400843,1.4757481
6.8293172737701155,1.5694685
6.365164004819388,1.4758997
6.935920289880052,1.6642914
8.684603015580606,2.1151533
3.535325996057475,0.9861679
4.980946327335657,1.2407455
9.29654104618167,2.279358
4.004533845970776,1.4614058
5.0257605734354875,1.1334648
3.4537755620217414,0.9589443
5.7945454106122884,1.2568464
6.6919547142095865,1.5539589
5.328539345225632,1.3579025
6.922981946555396,1.6332321
11.216891344795144,2.7773724
4.789420244872794,1.2276573
7.001939183334429,1.4941587
5.266353257950598,1.214179
4.064203176882831,1.0982056
1.3525745012553916,1.6428957
4.450125977663827,1.1613636
7.028602135309718,1.5135803
5.967889547305399,1.3286266
8.912186709795261,2.3176212
2.9662479558837287,0.74643135
3.5493506295919754,1.251317
6.368402246640137,1.516509
7.5241856802434555,1.9074373
2.8937703365903147,1.6666994
4.217751649101089,1.055975
8.298930298095744,2.0783768
8.732442951311342,2.0359344
3.073953388294038,1.1051846
6.537271557421835,1.4466677
5.4261964658038515,1.2018299
10.48094330805013,2.8423424
11.880926977550864,2.990409
9.226149298692842,2.4130278
3.893814359625143,1.5686436
7.773678587825611,2.2457561
6.732676342383225,1.5812721
5.71739068397588,1.0640316
4.05587138226047,1.7156696
9.810207936493065,2.3171387
10.680541430639018,2.5941715
4.4217033682551055,1.444169
6.65154432527757,1.7003222
6.292923901159078,1.50319
6.573063625819831,1.572917
5.832253131503265,1.2839556
4.361754826752115,1.4441013
4.88200137271035,1.29356
9.836583692728787,2.461378
7.737532201140709,2.0931387
4.020102879642961,1.0766058
4.847524087167628,1.1901703
7.508606816546454,1.776576
4.6159725426396925,1.1871395
5.724036725197777,1.452796
8.063792871111229,2.095396
5.825983269284235,1.3841553
6.741297296408057,1.6698112
8.292929613759103,2.0957813
4.244968666636211,1.485673
4.86066320507973,1.2467136
6.424063905901246,1.4337177
5.265564294237397,1.291482
6.918265739476883,1.224659
2.2047297893138342,1.6634064
7.153799321117027,1.5968256
1.4771994097825107,1.6535282
2.5496121477620797,0.8248596
5.433814652112716,1.0900726
4.205128365565367,1.2925682
2.223418532251676,1.0155134
7.1183215470265715,1.5929041
1.9019245404550063,1.4269667
4.6910693993831725,1.192502
4.755938252310127,1.1548176
5.840980222069689,1.3608961
5.582209403576666,1.2155666
9.582647405757765,2.5070038
7.971127599852352,2.0006618
6.256111923648078,1.3216534
7.023337873758987,1.9154978
7.23293174678329,1.7202463
9.952472865632412,2.498087
4.438072466768194,1.2105246
4.156001599281279,1.3125782
3.7886995786011237,1.228466
8.602079984906247,2.3419495
6.661677964153942,1.4860754
4.531685525006797,1.3016081
3.275135806013207,0.9623308
3.691833901472714,1.0827847
4.291969477456233,1.311512
4.405646358502466,1.2115383
4.345821436068409,1.0355453
3.959449555714105,1.1841011
5.721523136565224,1.402524
4.723079578490923,1.1282797
4.990555374225288,1.2222252
7.092290512513131,1.5983801
5.957903027124317,1.3412666
9.591341738509144,2.9174805
8.72332731609712,2.1790504
3.635914865363862,1.2981253
2.4781260306172577,0.90564823
6.464097614048175,1.4973164
7.029911232219465,1.5977402
4.194271033663629,1.3011875
6.139186473481772,1.4190578
5.5928203882889935,1.3080444
5.203198596821153,1.3063707
4.8302304195922385,1.2411432
3.3421433942489838,0.91947746
5.623373674082433,1.336937
3.7528897635660634,1.2097044
9.305404612402274,2.253893
7.928774556533032,1.9495945
5.848782093752636,1.273572
6.053539480071937,1.5146427
5.3649927106307,1.2262115
6.634740447159995,1.4994717
7.459540775670266,1.6409531
10.466125049685822,2.684534
6.152682717792462,1.4852667
6.057667806272992,1.3805122
4.147851105351554,1.2029428
5.414707240509902,1.1931124
5.924418967910407,1.3836641
4.601328453768176,1.1684608
7.973421753386763,2.0817127
5.346298104091931,1.2942991
4.942757657881295,1.3170643
8.43026719672902,2.011489
11.097166173828352,2.908699
11.729415172882227,3.075779
4.176639999444486,0.98314095
7.1158947919957,1.7009201
7.548061384054442,1.698432
8.692858597975565,2.3854027
5.462908224215246,1.376462
2.538569624972883,1.3713121
7.104369897467738,1.9802389
5.611452024387113,1.1392775
5.344066174479707,1.2586861
5.657384977225707,1.2661495
0.3847107780349841,1.6273746
9.17992305238431,2.3830729
9.100957564565554,2.3844757
4.025559142698356,1.007535
6.767533114157679,1.4330292
9.542948341156933,2.5004654
6.8990765432821455,1.5441065
11.299426145551877,2.7326565
4.9778867570101575,1.1980333
2.1607217633531004,1.642333
7.270458172583986,1.7133837
8.119725699343881,2.1881123
4.852298080346046,1.2437696
11.467512711759849,2.8158245
7.396326857614525,1.7320042
5.01454753596289,1.2032623
2.3515201359922813,1.6959543
6.598550547314222,1.4554167
7.492530121344615,1.8760481
5.321538445229294,1.2916441
7.850926714342293,1.8667297
7.555217950775653,1.6472511
6.236407825724189,1.4317188
4.092760885483628,1.156414
7.659360986554173,1.7017164
4.4952635866735005,1.1893883
6.262523814420902,1.4216528
6.808392554498134,1.4421825
5.770726708509315,1.2936583
4.758194350334675,1.2726698
5.415231285251055,1.3511419
4.577035898489685,1.1220694
4.343495235992686,1.1391754
8.716618492044677,2.0737553
4.588862154759973,1.1234627
5.606389911865179,1.2227192
2.982700605011381,1.3013659
5.931314737761857,1.4424953
7.116559490194891,1.686676
3.222346305662894,1.1369467
3.689641580327846,1.3379097
6.797404774208516,1.5459042
6.102854256182869,1.432723
5.48504161070003,1.3226748
3.9732430344386174,1.0727072
6.5596736486990785,1.5099125
5.639088280137024,1.3479605
5.296902033737375,1.5860767
7.057820978163555,1.6688871
9.031506002612279,2.2148361
6.261109546815867,1.4830627
3.6681094848405866,1.345829
5.1713183605130055,1.2332754
7.618534558970378,1.7769318
4.180010843599565,1.0941057
5.359480232237534,1.4129133
8.419369633126468,1.968565
6.980160711816673,1.5647221
6.233309522667135,1.3089867
10.087655253860628,3.0128098
7.8470667083133385,2.020503
10.521354365145744,2.9236717
5.839057017865066,1.271781
6.226469333835745,1.4420643
5.491241072941767,1.2672939
4.4970425072490166,1.2869492
8.470697042431237,2.1795378
8.33343325680071,1.8480625
5.165338259403464,1.3527012
5.727274678450417,1.2884731
7.324691855687387,1.7134209
5.468300134936596,1.4592247
10.380863785234059,2.702179
7.038579544637198,1.7073946
7.392666064795499,1.8467846
4.563530753573858,1.2407761
4.683027407554883,1.3567781
4.049874809945795,1.2352409
5.964036032148021,1.3922043
6.857885321312345,1.9382305
5.323353774292698,1.1881008
9.385725730862486,2.5753822
6.5036702672000395,1.4921188
4.138282507271343,1.3961811
5.003825270225299,1.151865
4.444584477503961,1.2356596
4.7487559884355015,1.1778107
2.892403255961412,1.8060398
6.044836391189985,1.3500729
8.945402739142647,2.2228127
6.300179703095857,1.3097048
5.547890733322298,1.4671926
5.0201461446960565,1.1399136
8.441295005540518,2.223917
3.9259612696513333,0.97516155
4.910291611538451,1.276638
5.890183672066533,1.2585812
4.738413823699199,1.376893
4.88856108970435,1.2675753
4.810506655414459,1.140974
4.330769057060129,1.4536428
6.741828063942979,1.5894337
1.2741939828862368,0.62326527
6.5694654750234776,1.5381346
8.055931062246366,1.9403973
3.6616641687293043,1.0610943
5.48128308473599,1.3867817
6.765148765336537,1.6322737
5.127647630592357,1.323596
5.371476221147201,1.2872095
4.816059076792667,1.2485266
5.171755891600991,1.4412823
6.831056647527262,1.6718845
5.969787883599061,1.2947359
7.402203518167742,1.7574835
11.669747600672437,2.8225994
7.847670645593016,1.7974033
6.88245787564513,1.5303335
3.742003012658179,1.2382689
4.626510951495959,1.2720022
4.92363787289718,1.2383289
6.253011454375475,1.401679
11.246775383369865,2.9724274
4.1617420702364605,1.1053915
6.98442364099046,1.7590771
5.7855271497559535,1.4139442
4.133260732506448,1.0645094
5.796811677265405,1.52635
6.726442841432156,1.4736061
4.786184031504307,1.154439
4.488893435937255,1.300972
11.423208003269696,2.9268665
3.652554723968958,1.1537523
6.503893932631289,1.5028467
6.802881432131137,1.5508223
4.1672973815329595,1.2691851
7.055527435769086,1.5921526
5.12190270747316,1.1920624
8.013538982231083,1.9275799
4.639824447576707,1.2790613
1.5643620671300074,1.6723566
5.290451077117726,1.2013235
6.67768777136709,1.499383
6.294815648478949,1.4693441
10.629047009487973,2.655304
5.912200888893002,1.4555149
10.200585256022801,2.5910301
7.126496750843206,1.7010307
4.872748431686782,1.2751713
6.130538315280923,1.5316648
5.573801306279925,1.3710146
6.140916666218992,1.5839615
10.416564576463383,2.7626896
1.0265441253884902,1.8272228
4.299209441916059,1.2184048
4.678117430955663,1.2950726
3.772129911860885,1.2007236
4.982901437856317,1.1199226
6.774079168047017,1.5776424
5.643426562155762,1.2796011
5.258980108450345,1.3596325
0.9935426321689089,1.5977039
1.1573226923840068,1.5487099
3.8459152900306535,1.1150179
7.653386575291595,1.8564377
6.957511241289563,1.5606203
6.565172612867961,1.4130278
6.778383789241257,1.5361681
4.5906024990033245,1.212966
5.376022707229652,1.2312088
4.12353351426629,1.3585777
8.288567439989375,1.7058754
6.481447610877183,1.4664516
3.162823437901473,0.83794975
6.060072056457059,1.5445061
5.520537822973333,1.3694258
8.867894224663093,2.0592575
10.852489658102083,2.9961395
6.310975055734964,1.3820715
7.33015057547038,1.6087132
5.145991517259747,1.253892
5.013665774924002,1.1829023
0.8385780190630392,1.565175
8.627754246433689,2.3854265
4.543296733442348,0.8935785
6.514607675268618,1.4167624
7.761055590325999,1.9097767
3.678626385848446,0.7231703
4.428597771054523,1.4391441
0.8392062801781357,1.8712053
6.1654978996637055,1.4216404
4.801537035659402,1.1775141
4.531865448981778,1.149477
10.124330051719987,2.6399517
8.291724144221316,2.2217588
6.705202427972562,1.7309828
5.739499990937215,1.2057667
7.166535841467301,1.6827736
4.477413120858417,1.1897211
5.471071070974816,1.2000895
6.613818072435944,1.6759577
4.150872261049431,1.2451458
7.100570150591661,1.9336271
7.405085584145716,2.1158133
4.965539989322609,1.199357
9.773621889222131,2.8221607
7.967438739321548,1.9279652
4.810742062280864,1.2772303
7.274463326302115,1.5945644
7.081841465403436,1.5543232
4.149756639121536,1.1375027
4.726272892378995,1.2011032
5.078227961396248,1.3011808
4.440187297065814,1.2915983
2.713296536505668,1.6248579
3.782987597178174,1.4035444
5.8545515097075835,1.4993925
4.832138001921031,1.4688263
6.144477996169869,1.3811188
5.203728869465108,1.258174
11.339265849336321,2.9639368
5.965940493329969,1.3093653
8.758865080704254,2.2779303
8.758053010538863,2.3845835
6.859310781895747,1.4162388
5.778343629377273,1.3018675
5.370523567789707,1.264945
4.456139800031936,1.2022448
9.032227515288437,2.2433414
4.407767651350548,1.1992617
4.166730627535394,1.5913458
4.266990977659155,1.4765205
4.47746041993452,1.1815186
9.467255905423752,2.8543863
9.176569064237537,2.2760963
3.3929648926270204,1.0701389
5.209149530591294,1.3025503
4.461602451340884,1.5886612
5.144209815830491,1.2731514
10.48525625466177,2.8093224
7.125329876905887,1.5010853
4.734054164938053,1.2092133
3.3707316995039136,0.9967413
5.1936235598846565,1.2757559
5.175234263849887,1.2136478
2.9735178987075734,0.971756
8.027806453108347,1.9303226
7.089311262841097,1.668334
5.59980967182214,1.2685738
2.615960256575786,0.45685196
4.9228001019253185,1.2248068
3.8327787829968543,1.1573324
4.156951442161006,1.1092081
9.109810620312626,2.3849812
4.002051606773042,1.3793554
9.072945605191155,2.177187
7.253462487466464,1.6609774
9.458012859856758,2.4659224
5.551204020479812,1.2266264
6.694218150651285,1.443469
6.035035353171121,1.3850145
0.042594650286998714,1.874587
5.147942541295333,1.2629642
4.145881731214891,1.1269855
5.578583001163134,1.2996979
7.19265067008056,1.5904627
2.8097944292667716,1.6364326
7.039435930664549,1.686492
4.704236813008791,1.2194548
6.0501143827509125,1.4167414
5.295636815194534,1.2942133
8.968263048443468,2.4692202
4.256753266591923,1.1497145
6.6026200552105685,1.5153036
5.467567211758187,1.3219357
5.765377638700306,1.394517
3.984230867137459,1.440278
